number,filename_json,filename_img,init_status,annotation_x_start,annotation_x_stop,annotation_y_start,annotation_y_stop,observed_status,observed_annotation,same_result
98,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718C.png.json,-,-,-,-,-,-,-,1
99,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718D.png.json,-,-,-,-,-,-,-,1
100,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718E.png.json,-,-,-,-,-,-,-,1
101,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5718F.png.json,-,-,-,-,-,-,-,1
102,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719A.png.json,-,-,-,-,-,-,-,1
103,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719B.png.json,-,-,-,-,-,-,-,1
104,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719C.png.json,-,-,-,-,-,-,-,1
105,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719D.png.json,-,-,-,-,-,-,-,1
106,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719E.png.json,-,-,-,-,-,-,-,1
107,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5719F.png.json,-,-,-,-,-,-,-,1
108,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720A.png.json,-,-,-,-,-,-,-,1
109,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720B.png.json,-,-,-,-,-,-,-,1
110,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720C.png.json,-,-,-,-,-,-,-,1
111,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720D.png.json,-,-,-,-,-,-,-,1
112,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720E.png.json,-,-,-,-,-,-,-,1
113,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5720F.png.json,-,-,-,-,-,-,-,1
114,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721A.png.json,-,-,-,-,-,-,-,1
115,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721B.png.json,-,-,-,-,-,-,-,1
116,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721C.png.json,-,-,-,-,-,-,-,1
117,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721D.png.json,-,-,-,-,-,-,-,1
118,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721E.png.json,-,-,-,-,-,-,-,1
119,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5721F.png.json,-,-,-,-,-,-,-,1
120,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722A.png.json,-,-,-,-,-,-,-,1
121,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722B.png.json,-,-,-,-,-,-,-,1
122,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722C.png.json,-,-,-,-,-,-,-,1
123,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722D.png.json,-,-,-,-,-,-,-,1
124,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722E.png.json,-,-,-,-,-,-,-,1
125,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5722F.png.json,-,-,-,-,-,-,-,1
126,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723A.png.json,-,-,-,-,-,-,-,1
127,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723B.png.json,-,-,-,-,-,-,-,1
128,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723C.png.json,-,-,-,-,-,-,-,1
129,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723D.png.json,-,-,-,-,-,-,-,1
130,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723E.png.json,-,-,-,-,-,-,-,1
131,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5723F.png.json,-,-,-,-,-,-,-,1
132,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724A.png.json,-,-,-,-,-,-,-,1
133,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724B.png.json,-,-,-,-,-,-,-,1
134,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724C.png.json,-,-,-,-,-,-,-,1
135,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724D.png.json,Warping,639,911,472,589,Warping,0,1
136,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724E.png.json,-,-,-,-,-,-,-,1
137,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5724F.png.json,-,-,-,-,-,-,-,1
138,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725A.png.json,-,-,-,-,-,-,-,1
139,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725B.png.json,-,-,-,-,-,-,-,1
140,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725D.png.json,-,-,-,-,-,-,-,1
141,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5725F.png.json,-,-,-,-,-,-,-,1
142,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726A.png.json,-,-,-,-,-,-,-,1
143,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726B.png.json,-,-,-,-,-,-,-,1
144,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726C.png.json,-,-,-,-,-,-,-,1
145,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726D.png.json,-,-,-,-,-,-,-,1
146,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726E.png.json,-,-,-,-,-,-,-,1
147,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5726F.png.json,-,-,-,-,-,-,-,1
148,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727A.png.json,-,-,-,-,-,-,-,1
149,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727B.png.json,-,-,-,-,-,-,-,1
150,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727C.png.json,-,-,-,-,-,-,-,1
151,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727D.png.json,-,-,-,-,-,-,-,1
152,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727E.png.json,-,-,-,-,-,-,-,1
153,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5727F.png.json,-,-,-,-,-,-,-,1
154,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728A.png.json,-,-,-,-,-,-,-,1
155,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728B.png.json,-,-,-,-,-,-,-,1
156,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728C.png.json,-,-,-,-,-,-,-,1
157,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728D.png.json,-,-,-,-,-,-,-,1
158,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728E.png.json,-,-,-,-,-,-,-,1
159,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5728F.png.json,-,-,-,-,-,-,-,1
160,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729A.png.json,-,-,-,-,-,-,-,1
161,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729B.png.json,-,-,-,-,-,-,-,1
162,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729C.png.json,-,-,-,-,-,-,-,1
163,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729D.png.json,-,-,-,-,-,-,-,1
164,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729E.png.json,-,-,-,-,-,-,-,1
165,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5729F.png.json,-,-,-,-,-,-,-,1
166,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730A.png.json,-,-,-,-,-,-,-,1
167,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730B.png.json,-,-,-,-,-,-,-,1
168,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730C.png.json,-,-,-,-,-,-,-,1
169,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730D.png.json,-,-,-,-,-,-,-,1
170,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730E.png.json,-,-,-,-,-,-,-,1
171,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5730F.png.json,-,-,-,-,-,-,-,1
172,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731A.png.json,-,-,-,-,-,-,-,1
173,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731B.png.json,-,-,-,-,-,-,-,1
174,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731C.png.json,-,-,-,-,-,-,-,1
175,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731D.png.json,-,-,-,-,-,-,-,1
176,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731E.png.json,-,-,-,-,-,-,-,1
177,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5731F.png.json,-,-,-,-,-,-,-,1
178,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732A.png.json,-,-,-,-,-,-,-,1
179,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732B.png.json,-,-,-,-,-,-,-,1
180,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732C.png.json,-,-,-,-,-,-,-,1
181,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732D.png.json,-,-,-,-,-,-,-,1
182,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732E.png.json,-,-,-,-,-,-,-,1
183,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5732F.png.json,-,-,-,-,-,-,-,1
184,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733A.png.json,-,-,-,-,-,-,-,1
185,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733B.png.json,-,-,-,-,-,-,-,1
186,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733C.png.json,-,-,-,-,-,-,-,1
187,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733D.png.json,-,-,-,-,-,-,-,1
188,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733E.png.json,-,-,-,-,-,-,-,1
189,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5733F.png.json,-,-,-,-,-,-,-,1
190,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734A.png.json,-,-,-,-,-,-,-,1
191,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734B.png.json,-,-,-,-,-,-,-,1
192,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734C.png.json,-,-,-,-,-,-,-,1
193,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734D.png.json,-,-,-,-,-,-,-,1
194,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734E.png.json,-,-,-,-,-,-,-,1
195,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5734F.png.json,-,-,-,-,-,-,-,1
196,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5735A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL1XXXXXX5735A.png.json,-,-,-,-,-,-,-,1
